,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_exp,Tavg_shift,Heat_exp,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_exp,PrecipTotal_exp,WetBulb_exp,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,WnvPresent
20408,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52918.412465088935,74.0,0.02961928560929002,9.0,83.0,64.0,2.0,5.399999999999998,17.160664412759076,0.12098216473125688,64.07628987211524,0,0,1,0,0,0,0,0.13291836578794788
20409,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52918.24497795198,74.0,0.029617834394904462,9.0,83.0,64.0,2.0,5.399999999999998,17.160044096031356,0.1209762371386684,64.0764576188143,0,0,1,0,0,0,0,0.13292383358018636
20410,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52918.077507226495,74.0,0.029616383322718143,9.0,83.0,64.0,2.0,5.399999999999998,17.159423840086227,0.12097031012690325,64.07662534907648,0,0,1,0,0,0,0,0.13292930102707104
20411,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.91005291005,74.0,0.02961493239271017,9.0,83.0,64.0,2.0,5.399999999999998,17.158803644914755,0.12096438369587605,64.07679306290417,0,0,1,0,0,0,0,0.1329347681286279
20412,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.74261500024,74.0,0.02961348160485965,9.0,83.0,64.0,2.0,5.399999999999998,17.15818351050801,0.1209584578455015,64.07696076029981,0,0,1,0,0,0,0,0.13294023488488407
20413,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.57519349466,74.0,0.02961203095914568,9.0,83.0,64.0,2.0,5.399999999999998,17.15756343685706,0.12095253257569424,64.0771284412658,0,0,1,0,0,0,0,0.13294570129586578
20414,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.40778839089,74.0,0.029610580455547392,9.0,83.0,64.0,2.0,5.399999999999998,17.156943423952974,0.12094660788636892,64.07729610580455,0,0,1,0,0,0,0,0.13295116736159965
20415,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.240399686525,74.0,0.029609130094043888,9.0,83.0,64.0,2.0,5.399999999999998,17.156323471786834,0.12094068377744036,64.07746375391851,0,0,1,0,0,0,0,0.13295663308211256
20416,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52917.07302737914,74.0,0.02960767987461429,9.0,83.0,64.0,2.0,5.399999999999998,17.15570358034971,0.12093476024882313,64.07763138561003,0,0,0,1,0,0,0,0.10053570931429227
20417,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.905671466346,74.0,0.029606229797237725,9.0,83.0,64.0,2.0,5.399999999999998,17.155083749632677,0.12092883730043208,64.07779900088157,0,0,0,1,0,0,0,0.10053999609787864
20418,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.738331945744,74.0,0.02960477986189334,9.0,83.0,64.0,2.0,5.399999999999998,17.15446397962682,0.12092291493218188,64.07796659973555,0,0,0,1,0,0,0,0.10054428262391339
20419,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.571008814884,74.0,0.029603330068560238,9.0,83.0,64.0,2.0,5.399999999999998,17.153844270323212,0.12091699314398735,64.07813418217434,0,0,0,1,0,0,0,0.10054856889241418
20420,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.403702071395,74.0,0.02960188041721757,9.0,83.0,64.0,2.0,5.399999999999998,17.153224621712944,0.12091107193576328,64.07830174820039,0,0,0,1,0,0,0,0.10055285490339992
20421,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.23641171286,74.0,0.02960043090784448,9.0,83.0,64.0,2.0,5.399999999999998,17.15260503378709,0.12090515130742445,64.07846929781607,0,1,0,0,0,0,0,0.14828211945124795
20422,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52916.069137736864,74.0,0.02959898154042012,9.0,83.0,64.0,2.0,5.399999999999998,17.15198550653675,0.12089923125888564,64.07863683102384,0,1,0,0,0,0,0,0.14828810354196564
20423,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52915.90188014101,74.0,0.029597532314923618,9.0,83.0,64.0,2.0,5.399999999999998,17.15136603995299,0.12089331179006176,64.0788043478261,0,1,0,0,0,0,0,0.14829408724611579
20427,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52915.23301351086,74.0,0.029591736831799487,9.0,83.0,64.0,2.0,5.399999999999998,17.148888780105732,0.12086963971021256,64.079474251028,0,0,0,0,0,0,0,0.12005944039895207
20428,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.974689,-87.890615,8,52915.06583777963,74.0,0.029590288315629737,9.0,83.0,64.0,2.0,5.399999999999998,17.14826961672133,0.12086372313868628,64.07964168583875,1,0,0,0,0,0,0,0.12006444314776923
20429,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52914.898678414094,74.0,0.02958883994126285,9.0,83.0,64.0,2.0,5.399999999999998,17.147650513950072,0.12085780714636428,64.07980910425844,0,0,1,0,0,0,0,0.15433729391971887
20430,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52914.731535411884,74.0,0.02958739170867799,9.0,83.0,64.0,2.0,5.399999999999998,17.147031471783073,0.12085189173316148,64.07997650628947,0,0,0,1,0,0,0,0.11740876413197746
20431,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52914.564408770566,74.0,0.02958594361785435,9.0,83.0,64.0,2.0,5.399999999999998,17.146412490211432,0.12084597689899285,64.08014389193423,0,1,0,0,0,0,0,0.17161242374918917
20434,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52914.06312698801,74.0,0.0295816001957426,9.0,83.0,64.0,2.0,5.399999999999998,17.14455590897969,0.12082823586984205,64.08064595057499,0,0,0,0,0,1,0,0.10578531257067618
20435,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52913.8960657663,74.0,0.029580152671755726,9.0,83.0,64.0,2.0,5.399999999999998,17.14393716970053,0.12082232335096015,64.08081327069877,0,0,0,0,0,0,0,0.13966607753157456
20436,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.957799,-87.930995,8,52913.72902089348,74.0,0.02957870528942604,9.0,83.0,64.0,2.0,5.399999999999998,17.143318490972256,0.12081641141068755,64.0809805744483,1,0,0,0,0,0,0,0.13967176313468507
20517,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.973845,-87.805059,8,52900.252461253534,74.0,0.02946193586119505,9.0,83.0,64.0,2.0,5.399999999999998,17.093405790038016,0.12033945803685653,64.09447801930014,0,0,1,0,0,0,0,0.10074428683105888
20519,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.973845,-87.805059,8,52899.92105263158,74.0,0.029459064327485383,9.0,83.0,64.0,2.0,5.399999999999998,17.092178362573097,0.12032772904484512,64.09480994152047,0,1,0,0,0,0,0,0.11282091313176273
20525,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.743402,-87.731435,8,52898.92721426483,74.0,0.0294504530838936,9.0,83.0,64.0,2.0,5.399999999999998,17.08849751534639,0.1202925557829203,64.09580532008185,0,0,1,0,0,0,0,0.10364363147018346
20527,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.743402,-87.731435,8,52898.59606391272,74.0,0.029447583787996882,9.0,83.0,64.0,2.0,5.399999999999998,17.087271044427126,0.12028083593142155,64.09613698363209,0,1,0,0,0,0,0,0.11602296438243939
20567,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.904194,-87.756155,8,52891.98658109685,74.0,0.02939031505250875,9.0,83.0,64.0,2.0,5.399999999999998,17.06279171528588,0.12004691754182333,64.10275670945157,0,1,0,0,0,0,0,0.10431300920136641
20581,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.763733,-87.742302,8,52889.67933145467,74.0,0.029370323583713925,9.0,83.0,64.0,2.0,5.399999999999998,17.05424642891847,0.11996526090759994,64.10506753473909,0,0,1,0,0,0,0,0.10515900769138364
20583,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.763733,-87.742302,8,52889.34998056743,74.0,0.02936746987951808,9.0,83.0,64.0,2.0,5.399999999999998,17.05302662261951,0.1199536047415576,64.10539739603576,0,1,0,0,0,0,0,0.11769552030781226
20607,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.965571,-87.78197800000002,8,52885.40275621118,74.0,0.02933326863354037,9.0,83.0,64.0,2.0,5.399999999999998,17.038407414596275,0.11981390722050765,64.10935073757764,0,1,0,0,0,0,0,0.1058910262211077
20615,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.951878,-87.789234,8,52884.08905704306,74.0,0.02932188591385332,9.0,83.0,64.0,2.0,5.399999999999998,17.03354190919674,0.11976741365930453,64.1106664726426,0,1,0,0,0,0,0,0.11029728898605581
20623,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,42.009876,-87.807277,8,52882.77637703646,74.0,0.02931051202482545,9.0,83.0,64.0,2.0,5.399999999999998,17.028680178432893,0.11972095616758252,64.11198118696664,0,1,0,0,0,0,0,0.10938728542262391
20631,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.942285,-87.761726,8,52881.46471500582,74.0,0.029299146956184567,9.0,83.0,64.0,2.0,5.399999999999998,17.02382221791392,0.11967453470338416,64.1132948817371,0,1,0,0,0,0,0,0.10183085973622513
20655,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.738903,-87.69544300000004,8,52877.53582494192,74.0,0.02926510457010069,9.0,83.0,64.0,2.0,5.399999999999998,17.00927091402014,0.11953548605733065,64.1172298605732,0,1,0,0,0,0,0,0.10402791335808527
20663,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.753391,-87.707394,8,52876.22822299651,74.0,0.02925377468060395,9.0,83.0,64.0,2.0,5.399999999999998,17.00442799070848,0.11948920828495073,64.11853948896632,0,1,0,0,0,0,0,0.10645553489345658
20669,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.777689,-87.749149,8,52875.24818577649,74.0,0.029245283018867925,9.0,83.0,64.0,2.0,5.399999999999998,17.000798258345426,0.11945452346396815,64.11952104499274,0,0,1,0,0,0,0,0.10621047089930226
20671,49500,83.0,64.0,74.0,5.4,4.5,6.35,1848,503,0.0,2,53.45788043478261,67.5,9.0,0.0,29.4,41.777689,-87.749149,8,52874.921633126934,74.0,0.029242453560371518,9.0,83.0,64.0,2.0,5.399999999999998,16.999588815789473,0.11944296633128007,64.11984810371517,0,1,0,0,0,0,0,0.11885560111348323
20698,48540,74.0,65.0,69.5,11.9,5.0,12.25,1839,510,0.0,-1,53.45788043478261,60.5,4.5,0.0,29.385,41.95469,-87.800991,8,52870.241074448044,74.0,0.029204309386926905,9.0,83.0,64.0,2.0,5.399999999999998,16.983429151166725,0.119287163631104,64.12222812696265,0,1,0,0,0,0,0,0.10741445406852596
20714,48540,74.0,65.0,69.5,11.9,5.0,12.25,1839,510,0.0,-1,53.45788043478261,60.5,4.5,0.0,29.385,41.974089,-87.824812,8,52866.896451846485,69.5,0.029181752353367126,4.5,74.0,65.0,-1.0,5.399999999999998,16.974173304368815,0.11919502775767425,64.11943036447019,0,1,0,0,0,0,0,0.10844930387740258
21644,48540,74.0,65.0,69.5,11.9,5.0,12.25,1839,510,0.0,-1,53.45788043478261,60.5,4.5,0.0,29.385,41.974689,-87.890615,8,52680.98683298683,69.5,0.027927927927927927,4.5,74.0,65.0,-1.0,11.899999999999995,16.45969045969046,0.11407368907369933,63.96391776391776,0,1,0,0,0,0,0,0.10005608458815886
21650,48540,74.0,65.0,69.5,11.9,5.0,12.25,1839,510,0.0,-1,53.45788043478261,60.5,4.5,0.0,29.385,41.957799,-87.930995,8,52679.83926839407,69.5,0.02792018844395178,4.5,74.0,65.0,-1.0,11.899999999999995,16.456514710636927,0.11404207657845927,63.962957831047056,0,0,1,0,0,0,0,0.10434798390636962
21652,48540,74.0,65.0,69.5,11.9,5.0,12.25,1839,510,0.0,-1,53.45788043478261,60.5,4.5,0.0,29.385,41.957799,-87.930995,8,52679.456888191016,69.5,0.027917609569112826,4.5,74.0,65.0,-1.0,11.899999999999995,16.455456518727196,0.11403154297327033,63.962637971643645,0,1,0,0,0,0,0,0.11679085283416184
22872,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.974689,-87.890615,8,52451.11966073536,68.5,0.026428540200236085,3.5,75.5,61.0,-1.0,7.799999999999999,15.92829974205395,0.1079493289030832,63.777947798714635,0,1,0,0,0,0,0,0.10781102059077666
22873,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.974689,-87.890615,8,52450.94080615546,68.5,0.026427384803707262,3.5,75.5,61.0,-1.0,7.799999999999999,15.927909416805106,0.1079446096004294,63.777804494185546,0,1,0,0,0,0,0,0.10781011206027512
22874,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.974689,-87.890615,8,52450.76196721312,68.5,0.02642622950819672,3.5,75.5,61.0,-1.0,7.799999999999999,15.927519125683059,0.1079398907103922,63.77766120218579,0,1,0,0,0,0,0,0.10780920361593804
22881,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.957799,-87.930995,8,52449.51053229613,68.5,0.02641814526702212,3.5,75.5,61.0,-1.0,7.799999999999999,15.924788043003234,0.10790687002885332,63.77665850887161,0,0,1,0,0,0,0,0.11238541334637225
22883,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.957799,-87.930995,8,52449.15312008389,68.5,0.026415836392239118,3.5,75.5,61.0,-1.0,7.799999999999999,15.924008040552351,0.10789743925888053,63.77637213773815,0,1,0,0,0,0,0,0.12565011775630075
22887,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.957799,-87.930995,8,52448.43848304789,68.5,0.026411219853198185,3.5,75.5,61.0,-1.0,7.799999999999999,15.922448444599793,0.1078785826634141,63.775799545613424,0,0,0,0,0,0,0,0.10119378583943205
22888,48360,75.5,61.0,68.5,7.8000000000000025,7.0,8.95,1837,511,0.0,-1,53.45788043478261,60.5,3.5,0.0,29.315,41.957799,-87.930995,8,52448.2598628162,68.5,0.02641006597055354,3.5,75.5,61.0,-1.0,7.799999999999999,15.922058630783345,0.1078738695443323,63.775656428852294,1,0,0,0,0,0,0,0.10119292787364756
23227,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.688324,-87.676709,9,52384.78129843293,81.0,0.02602462545204064,16.0,94.5,66.5,12.0,2.9999999999999964,15.834208713621493,0.10629950921302833,63.75432667470295,0,1,0,0,0,0,0,0.10361886352592752
23267,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.999129,-87.795585,9,52376.005673027335,81.0,0.025979886539453326,16.0,94.5,66.5,12.0,2.9999999999999964,15.83965102286402,0.10611676981262773,63.761625408286065,0,1,0,0,0,0,0,0.10641922539807551
23283,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.907645,-87.760886,9,52372.50386531524,81.0,0.02596203401477409,16.0,94.5,66.5,12.0,2.9999999999999964,15.84182271087442,0.10604384985398653,63.76453788008933,0,1,0,0,0,0,0,0.10560743823857105
23297,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.98196400000001,-87.812827,9,52369.44372907546,81.0,0.025946433170229204,16.0,94.5,66.5,12.0,2.9999999999999964,15.843720491029275,0.10598012704954167,63.76708301141729,0,0,1,0,0,0,0,0.10264628704526006
23299,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.98196400000001,-87.812827,9,52369.00686695278,81.0,0.02594420600858369,16.0,94.5,66.5,12.0,2.9999999999999964,15.843991416309011,0.10597103004292796,63.767446351931326,0,1,0,0,0,0,0,0.11490576339141975
23305,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.944869,-87.832763,9,52367.69673045568,81.0,0.02593752681712864,16.0,94.5,66.5,12.0,2.9999999999999964,15.844803913155413,0.1059437483909818,63.76853599931348,0,0,1,0,0,0,0,0.11460407133102314
23307,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.944869,-87.832763,9,52367.2601681826,81.0,0.025935301184142785,16.0,94.5,66.5,12.0,2.9999999999999964,15.845074652479838,0.10593465762829166,63.768899090441046,0,1,0,0,0,0,0,0.12808786476043812
23311,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.944869,-87.832763,9,52366.38726835964,81.0,0.025930851063829783,16.0,94.5,66.5,12.0,2.9999999999999964,15.8456159917639,0.10591648078243918,63.769625085792725,0,0,0,0,0,0,0,0.10320480149332856
23312,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.944869,-87.832763,9,52366.16909020718,81.0,0.025929738772358768,16.0,94.5,66.5,12.0,2.9999999999999964,15.845751297559302,0.10591193754558496,63.76980654570411,1,0,0,0,0,0,0,0.10320186338031122
23321,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,42.011601,-87.81150600000002,9,52364.20632878827,81.0,0.02591973244147157,16.0,94.5,66.5,12.0,2.9999999999999964,15.846968527570533,0.1058710659463263,63.77143898464968,0,1,0,0,0,0,0,0.11040277880154024
23351,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.801498,-87.763416,9,52357.674717368966,81.0,0.025886433710174718,16.0,94.5,66.5,12.0,2.9999999999999964,15.851019184652278,0.10573505481330173,63.77687136005482,0,0,1,0,0,0,0,0.10768664996298707
23353,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.801498,-87.763416,9,52357.239873255116,81.0,0.025884216836516236,16.0,94.5,66.5,12.0,2.9999999999999964,15.851288858439668,0.10572599982873264,63.77723302218035,0,1,0,0,0,0,0,0.12046733334286909
23391,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.662014,-87.72460799999998,9,52348.9919630643,81.0,0.025842168262653897,16.0,94.5,66.5,12.0,2.9999999999999964,15.85640389876881,0.10555424931601497,63.784092852257174,0,0,1,0,0,0,0,0.11150727471655655
23393,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.662014,-87.72460799999998,9,52348.55860477046,81.0,0.02583995896383688,16.0,94.5,66.5,12.0,2.9999999999999964,15.856672651107125,0.1055452252714466,63.78445327861845,0,1,0,0,0,0,0,0.12467807108446302
23397,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.662014,-87.72460799999998,9,52347.69211043679,81.0,0.025835541499273442,16.0,94.5,66.5,12.0,2.9999999999999964,15.857210017950251,0.10552718181042063,63.785173946491156,0,0,0,0,0,0,0,0.10038123636578843
23398,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.662014,-87.72460799999998,9,52347.47553314244,81.0,0.025834437369118345,16.0,94.5,66.5,12.0,2.9999999999999964,15.857344330954314,0.10552267190906543,63.78535407496047,1,0,0,0,0,0,0,0.10037839067288269
23409,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.953067,-87.776792,9,52345.09440410081,81.0,0.025822298163178128,16.0,94.5,66.5,12.0,2.9999999999999964,15.858821016659546,0.10547308842376002,63.78733447244768,0,1,0,0,0,0,0,0.10514257978680339
23457,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.916265,-87.800515,9,52334.730156023536,81.0,0.025769460312047063,16.0,94.5,66.5,12.0,2.9999999999999964,15.865248529286385,0.10525726830932823,63.79595447182198,0,0,1,0,0,0,0,0.10603795015951235
23459,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.916265,-87.800515,9,52334.29923273657,81.0,0.025767263427109968,16.0,94.5,66.5,12.0,2.9999999999999964,15.865515771526002,0.10524829497017144,63.79631287297529,0,1,0,0,0,0,0,0.11864903728237212
23475,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.918705,-87.752329,9,52330.8544896916,81.0,0.025749701823138533,16.0,94.5,66.5,12.0,2.9999999999999964,15.867652070199352,0.10517656329869747,63.79917788379621,0,1,0,0,0,0,0,0.10072678206218502
23481,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.682587,-87.707973,9,52329.563921301415,81.0,0.025743122391619112,16.0,94.5,66.5,12.0,2.9999999999999964,15.868452431649775,0.10514968912359347,63.800251256281406,0,0,1,0,0,0,0,0.10267830520736942
23483,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.682587,-87.707973,9,52329.133878385284,81.0,0.025740929994890138,16.0,94.5,66.5,12.0,2.9999999999999964,15.868719127916885,0.10514073411685496,63.80060892522569,0,1,0,0,0,0,0,0.11494121673367107
23539,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.990284,-87.797127,9,52317.122344944764,81.0,0.025679694137638064,16.0,94.5,66.5,12.0,2.9999999999999964,15.876168224299064,0.1048906117247333,63.81059898045879,0,1,0,0,0,0,0,0.10727429753796523
23571,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.921177,-87.79518,9,52310.28423553368,81.0,0.02564483285253691,16.0,94.5,66.5,12.0,2.9999999999999964,15.880408959782793,0.10474821822502214,63.81628627184797,0,0,1,0,0,0,0,0.10322438197003186
23573,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.921177,-87.79518,9,52309.85747009417,81.0,0.025642657164672945,16.0,94.5,66.5,12.0,2.9999999999999964,15.880673623483501,0.10473933146687968,63.816641214897786,0,1,0,0,0,0,0,0.1155441625463316
23645,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.923738,-87.785288,9,52294.54199441767,81.0,0.025564577518396345,16.0,94.5,66.5,12.0,2.9999999999999964,15.890171699230313,0.10442040937157328,63.82937917618202,0,1,0,0,0,0,0,0.11125996632509416
23653,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.970248,-87.787992,9,52292.84603026972,81.0,0.02555593134353597,16.0,94.5,66.5,12.0,2.9999999999999964,15.891223471717256,0.10438509343029602,63.830789718440855,0,1,0,0,0,0,0,0.10622187580913252
23683,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.94016,-87.794896,9,52286.49636885661,81.0,0.025523560209424083,16.0,94.5,66.5,12.0,2.9999999999999964,15.89516129032258,0.1042528711366417,63.83607076507346,0,0,1,0,0,0,0,0.1005010881706725
