Date2,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
2011-07-11,T003,CULEX RESTUANS,10,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.964242,-87.757639,7
2011-07-11,T008,CULEX PIPIENS/RESTUANS,47,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,42.008314,-87.77792099999998,7
2011-07-11,T008,CULEX RESTUANS,43,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,42.008314,-87.77792099999998,7
2011-07-11,T009,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98196400000001,-87.812827,7
2011-07-11,T009,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.99247800000001,-87.862995,7
2011-07-11,T009,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98196400000001,-87.812827,7
2011-07-11,T009,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.99247800000001,-87.862995,7
2011-07-11,T011,CULEX PIPIENS/RESTUANS,17,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.944869,-87.832763,7
2011-07-11,T011,CULEX RESTUANS,77,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.944869,-87.832763,7
2011-07-11,T018,CULEX PIPIENS/RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,42.010412,-87.66214000000002,7
2011-07-11,T027,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98480900000001,-87.728492,7
2011-07-11,T027,CULEX RESTUANS,14,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98480900000001,-87.728492,7
2011-07-11,T027,CULEX TERRITANS,5,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98480900000001,-87.728492,7
2011-07-11,T028,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.986921,-87.689778,7
2011-07-11,T030,CULEX PIPIENS/RESTUANS,7,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.89923,-87.716788,7
2011-07-11,T030,CULEX RESTUANS,5,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.89923,-87.716788,7
2011-07-11,T031,CULEX PIPIENS/RESTUANS,5,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.801498,-87.763416,7
2011-07-11,T031,CULEX RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.801498,-87.763416,7
2011-07-11,T031,CULEX TERRITANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.801498,-87.763416,7
2011-07-11,T033,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.906638,-87.701431,7
2011-07-11,T033,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.906638,-87.701431,7
2011-07-11,T035,CULEX RESTUANS,7,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.836644,-87.677737,7
2011-07-11,T035,CULEX RESTUANS,7,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.763733,-87.742302,7
2011-07-11,T039,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.911824,-87.726737,7
2011-07-11,T046,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.891118,-87.65449100000002,7
2011-07-11,T047,CULEX PIPIENS/RESTUANS,52,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.868142,-87.696269,7
2011-07-11,T047,CULEX RESTUANS,46,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.868142,-87.696269,7
2011-07-11,T048,CULEX PIPIENS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.867108,-87.654224,7
2011-07-11,T048,CULEX PIPIENS/RESTUANS,25,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.867108,-87.654224,7
2011-07-11,T048,CULEX RESTUANS,15,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.867108,-87.654224,7
2011-07-11,T048,CULEX TERRITANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.867108,-87.654224,7
2011-07-11,T049,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.896282,-87.655232,7
2011-07-11,T054,CULEX PIPIENS/RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.921965,-87.632085,7
2011-07-11,T054,CULEX RESTUANS,8,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.921965,-87.632085,7
2011-07-11,T061,CULEX PIPIENS/RESTUANS,14,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.801179,-87.679447,7
2011-07-11,T061,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.801179,-87.679447,7
2011-07-11,T063,CULEX PIPIENS/RESTUANS,10,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.82561,-87.726549,7
2011-07-11,T063,CULEX RESTUANS,26,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.82561,-87.726549,7
2011-07-11,T065,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.778297,-87.752411,7
2011-07-11,T065,CULEX RESTUANS,16,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.778297,-87.752411,7
2011-07-11,T073,CULEX RESTUANS,18,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.773215,-87.60088,7
2011-07-11,T074,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.822536,-87.66634300000003,7
2011-07-11,T080,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.754676,-87.612922,7
2011-07-11,T080,CULEX TERRITANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.754676,-87.612922,7
2011-07-11,T081,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.821582,-87.62779599999998,7
2011-07-11,T082,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.803423,-87.642984,7
2011-07-11,T082,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.803423,-87.642984,7
2011-07-11,T083,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.754292,-87.590773,7
2011-07-11,T089,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.723195,-87.64997,7
2011-07-11,T090,CULEX PIPIENS/RESTUANS,16,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.868077,-87.666901,7
2011-07-11,T090,CULEX RESTUANS,6,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.868077,-87.666901,7
2011-07-11,T094,CULEX PIPIENS/RESTUANS,15,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.720848,-87.666014,7
2011-07-11,T094,CULEX RESTUANS,10,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.720848,-87.666014,7
2011-07-11,T095,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.704336,-87.70373599999998,7
2011-07-11,T099,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.733643,-87.55551,7
2011-07-11,T102,CULEX PIPIENS/RESTUANS,14,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.750498,-87.605294,7
2011-07-11,T102,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.750498,-87.605294,7
2011-07-11,T114,CULEX PIPIENS,6,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.798697,-87.736812,7
2011-07-11,T114,CULEX PIPIENS/RESTUANS,37,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.798697,-87.736812,7
2011-07-11,T114,CULEX RESTUANS,87,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.798697,-87.736812,7
2011-07-11,T115,CULEX PIPIENS/RESTUANS,94,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.673408,-87.599862,7
2011-07-11,T115,CULEX RESTUANS,29,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.673408,-87.599862,7
2011-07-11,T128,CULEX PIPIENS/RESTUANS,5,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.704572,-87.56566600000002,7
2011-07-11,T128,CULEX RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.704572,-87.56566600000002,7
2011-07-11,T135,CULEX PIPIENS/RESTUANS,15,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.662014,-87.72460799999998,7
2011-07-11,T135,CULEX RESTUANS,8,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.662014,-87.72460799999998,7
2011-07-11,T135,CULEX TERRITANS,9,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.662014,-87.72460799999998,7
2011-07-11,T138,CULEX PIPIENS/RESTUANS,37,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.72646500000001,-87.585413,7
2011-07-11,T138,CULEX RESTUANS,21,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.72646500000001,-87.585413,7
2011-07-11,T138,CULEX TERRITANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.72646500000001,-87.585413,7
2011-07-11,T144,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.94016,-87.794896,7
2011-07-11,T145,CULEX PIPIENS/RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.878114,-87.629798,7
2011-07-11,T145,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.878114,-87.629798,7
2011-07-11,T147,CULEX PIPIENS/RESTUANS,10,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.932094,-87.700117,7
2011-07-11,T147,CULEX RESTUANS,30,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.932094,-87.700117,7
2011-07-11,T148,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,42.01743,-87.68776899999997,7
2011-07-11,T148,CULEX RESTUANS,23,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,42.01743,-87.68776899999997,7
2011-07-11,T151,CULEX PIPIENS/RESTUANS,51,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.916265,-87.800515,7
2011-07-11,T151,CULEX RESTUANS,16,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.916265,-87.800515,7
2011-07-11,T151,CULEX SALINARIUS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.916265,-87.800515,7
2011-07-11,T152,CULEX PIPIENS/RESTUANS,8,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.846075,-87.716277,7
2011-07-11,T155,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.776156,-87.778927,7
2011-07-11,T160,CULEX PIPIENS/RESTUANS,47,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.903002,-87.68826700000002,7
2011-07-11,T160,CULEX RESTUANS,37,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.903002,-87.68826700000002,7
2011-07-11,T160,CULEX TERRITANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.903002,-87.68826700000002,7
2011-07-11,T200,CULEX PIPIENS/RESTUANS,7,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.678618,-87.559308,7
2011-07-11,T200,CULEX RESTUANS,11,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.678618,-87.559308,7
2011-07-11,T200,CULEX TERRITANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.678618,-87.559308,7
2011-07-11,T209,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.740641,-87.546587,7
2011-07-11,T212,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.680946,-87.535198,7
2011-07-11,T212,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.680946,-87.535198,7
2011-07-11,T212,CULEX TERRITANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.680946,-87.535198,7
2011-07-11,T218,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.948167,-87.730698,7
2011-07-11,T218,CULEX RESTUANS,5,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.948167,-87.730698,7
2011-07-11,T220,CULEX RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.963976,-87.69181,7
2011-07-11,T221,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.659112,-87.53869300000002,7
2011-07-11,T221,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.659112,-87.53869300000002,7
2011-07-11,T223,CULEX PIPIENS/RESTUANS,22,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.973845,-87.805059,7
2011-07-11,T223,CULEX RESTUANS,41,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.973845,-87.805059,7
2011-07-11,T224,CULEX PIPIENS/RESTUANS,9,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.94722700000001,-87.67145699999998,7
2011-07-11,T224,CULEX RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.94722700000001,-87.67145699999998,7
2011-07-11,T225,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.743402,-87.731435,7
2011-07-11,T225,CULEX RESTUANS,9,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.743402,-87.731435,7
2011-07-11,T225,CULEX SALINARIUS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.743402,-87.731435,7
2011-07-11,T226,CULEX PIPIENS/RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.793818,-87.654234,7
2011-07-11,T226,CULEX RESTUANS,28,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.793818,-87.654234,7
2011-07-11,T226,CULEX TERRITANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.793818,-87.654234,7
2011-07-11,T227,CULEX RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.728495,-87.60096300000002,7
2011-07-11,T228,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.951866,-87.72505699999998,7
2011-07-11,T228,CULEX RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.951866,-87.72505699999998,7
2011-07-11,T230,CULEX PIPIENS/RESTUANS,3,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.904194,-87.756155,7
2011-07-11,T230,CULEX RESTUANS,4,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.904194,-87.756155,7
2011-07-11,T231,CULEX PIPIENS/RESTUANS,1,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98728,-87.666066,7
2011-07-11,T231,CULEX RESTUANS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.98728,-87.666066,7
2011-07-11,T232,CULEX PIPIENS/RESTUANS,9,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.912563,-87.66805500000002,7
2011-07-11,T232,CULEX RESTUANS,11,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.912563,-87.66805500000002,7
2011-07-11,T235,CULEX RESTUANS,8,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.776428,-87.627096,7
2011-07-11,T900,CULEX PIPIENS,2,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.974689,-87.890615,7
2011-07-11,T900,CULEX PIPIENS/RESTUANS,217,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.974689,-87.890615,7
2011-07-11,T900,CULEX RESTUANS,288,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.974689,-87.890615,7
2011-07-11,T903,CULEX PIPIENS/RESTUANS,42,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.957799,-87.930995,7
2011-07-11,T903,CULEX RESTUANS,103,0,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15,41.957799,-87.930995,7
2011-07-15,T002,CULEX PIPIENS/RESTUANS,37,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,41.95469,-87.800991,7
2011-07-15,T002,CULEX RESTUANS,17,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,41.95469,-87.800991,7
2011-07-15,T003,CULEX PIPIENS,1,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,41.964242,-87.757639,7
2011-07-15,T003,CULEX PIPIENS/RESTUANS,91,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,41.964242,-87.757639,7
2011-07-15,T003,CULEX RESTUANS,12,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,41.964242,-87.757639,7
2011-07-15,T008,CULEX PIPIENS/RESTUANS,100,0,53820,86.5,70.5,79.0,5.800000000000002,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.3,42.008314,-87.77792099999998,7
